,FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,Width,Time,species
3475,5366.0,3266.0,233505.0,32508.0,10980.0,54.0,28242.98828125,3548.00048828125,204615.921875,28864.0,74.0,313.0,1
3476,7984.0,3691.0,183396.0,25065.0,6654.0,74.0,25114.994140625,4888.00146484375,146554.0625,20491.0,81.0,578.0,1
3477,11089.0,1763.0,101186.0,13855.0,5752.0,0.0,35217.984375,2911.000244140625,105158.03125,14017.0,69.0,221.0,1
3478,12939.0,1150.0,323112.0,54775.0,21165.0,258.0,30580.00390625,2105.999267578125,305852.125,51679.0,71.0,278.0,1
3479,3385.0,5802.0,6068.0,1018.0,848.0,371.0,20853.990234375,10111.9990234375,6370.001953125,821.0,40.0,317.0,1
3480,15369.0,3882.0,39570.0,5412.0,1534.0,347.0,30099.9921875,5308.998046875,37783.99609375,5050.0,57.0,327.0,1
3481,6484.0,2726.0,5963.0,883.0,805.0,77.0,19475.0,4131.9990234375,6143.9970703125,713.0,36.0,563.0,6
3482,7982.0,2502.0,47329.0,6041.0,2247.0,103.0,33326.99609375,5306.001953125,46718.0078125,6378.0,64.0,423.0,1
3483,9766.0,3988.0,97748.0,13851.0,4606.0,28.0,42069.0078125,7150.99755859375,91953.9609375,12782.0,68.0,431.0,1
3484,1950.0,1053.0,20163.0,2559.0,985.0,66.0,22669.001953125,3988.99853515625,20275.0078125,2527.0,54.0,462.0,6
3485,2594.0,1157.0,3752.0,655.0,702.0,132.0,4292.9990234375,3742.0,3620.0009765625,556.0,36.0,593.0,1
3486,5785.0,1260.0,7378.0,1038.0,0.0,197.0,24526.001953125,2652.99951171875,7384.9990234375,998.0,39.0,312.0,6
3487,11166.0,5495.0,5711.0,1053.0,736.0,257.0,22644.00390625,9102.9990234375,6271.998046875,947.0,40.0,597.0,1
3488,5976.0,4145.0,20636.0,3145.0,1160.0,389.0,19319.00390625,7581.99951171875,21853.001953125,3061.0,49.0,225.0,1
3489,0.0,0.0,213778.0,31109.0,9235.0,482.0,8118.00048828125,1521.9993896484375,131639.984375,19621.0,209.0,326.0,1
3490,15635.0,5408.0,216594.0,29215.0,6734.0,0.0,46614.0,9547.998046875,195524.078125,26574.0,70.0,178.0,1
3491,18530.0,2581.0,130849.0,18218.0,7265.0,0.0,48901.01953125,3544.0,128043.0546875,18089.0,69.0,327.0,1
3492,19495.0,2473.0,102066.0,14991.0,4511.0,16.0,42366.01953125,4635.0,94103.9765625,13673.0,67.0,383.0,1
3493,18543.0,5237.0,197667.0,26692.0,7418.0,0.0,27336.005859375,5956.0,134871.015625,17714.0,85.0,166.0,1
3494,22377.0,4287.0,32517.0,4677.0,1400.0,286.0,51289.9765625,6176.99755859375,31276.98828125,4335.0,63.0,514.0,1
3495,2403.0,1100.0,23883.0,3497.0,1677.0,0.0,22606.005859375,3797.00048828125,24028.99609375,3263.0,56.0,307.0,1
3496,5619.0,919.0,67663.0,9342.0,3701.0,226.0,18460.9921875,2789.0009765625,69084.984375,9552.0,67.0,360.0,1
3497,7489.0,1190.0,265022.0,43451.0,17822.0,415.0,21669.0078125,2310.0009765625,252339.921875,41222.0,73.0,446.0,1
3498,12510.0,1466.0,69821.0,9958.0,2162.0,366.0,33114.00390625,5046.00146484375,69254.9765625,9882.0,66.0,370.0,1
3499,11049.0,4840.0,49713.0,6283.0,2640.0,409.0,31634.990234375,8154.998046875,48721.01171875,6056.0,64.0,203.0,1
3500,12204.0,7899.0,97832.0,13600.0,3674.0,435.0,39400.015625,11337.9990234375,81898.015625,11361.0,67.0,400.0,1
3501,19175.0,17408.0,80429.0,10867.0,2792.0,0.0,51694.0234375,27021.990234375,76722.9921875,9930.0,66.0,348.0,1
3502,10151.0,711.0,14153.0,2362.0,955.0,194.0,33534.99609375,2381.998779296875,14871.9990234375,2438.0,42.0,550.0,6
3503,15886.0,3172.0,33404.0,4363.0,2352.0,283.0,46886.9921875,4098.9990234375,32902.99609375,4259.0,52.0,521.0,1
3504,9651.0,2383.0,56520.0,7725.0,3102.0,347.0,31818.01171875,3302.0009765625,57508.97265625,8255.0,64.0,301.0,1
3505,8024.0,292.0,68361.0,9857.0,2191.0,478.0,24156.009765625,3364.998779296875,67681.984375,9727.0,68.0,355.0,1
3506,2033.0,383.0,23932.0,3592.0,661.0,0.0,10869.9970703125,2102.000244140625,23979.0,3379.0,54.0,488.0,6
3507,6683.0,1095.0,22266.0,3264.0,1377.0,289.0,29934.986328125,3193.0009765625,25086.005859375,3496.0,40.0,378.0,1
3508,6.0,1706.0,70362.0,10705.0,3690.0,0.0,8251.0009765625,2678.998779296875,73284.96875,10647.0,64.0,201.0,1
3509,12247.0,3655.0,25360.0,3749.0,1003.0,650.0,39967.9921875,6936.00341796875,23650.009765625,3187.0,62.0,442.0,1
3510,17792.0,6411.0,111468.0,14628.0,6148.0,1064.0,39612.01953125,8275.998046875,109741.0,14618.0,66.0,303.0,1
3511,7399.0,989.0,6310.0,909.0,926.0,485.0,17299.00390625,2652.99951171875,7324.9990234375,969.0,32.0,244.0,6
3512,3908.0,3212.0,6896.0,1187.0,349.0,452.0,15589.005859375,5822.99755859375,6714.9990234375,954.0,39.0,564.0,1
3513,14822.0,2401.0,186239.0,25642.0,8902.0,514.0,52008.0234375,4663.9990234375,184206.0625,24910.0,67.0,261.0,1
3514,9863.0,2656.0,210836.0,29999.0,8608.0,1088.0,23926.005859375,4525.00146484375,171503.03125,23758.0,87.0,310.0,1
3515,6852.0,1261.0,36597.0,5421.0,3012.0,306.0,14473.0048828125,2361.999755859375,37739.015625,5388.0,60.0,366.0,1
3516,8042.0,0.0,45531.0,6313.0,2665.0,0.0,28479.0,4370.0,47119.99609375,6099.0,64.0,598.0,6
3517,14710.0,4435.0,22871.0,3129.0,1235.0,18.0,35263.99609375,7895.001953125,22591.998046875,3189.0,55.0,425.0,1
3518,13869.0,3759.0,19387.0,2903.0,1667.0,351.0,32046.98828125,5740.00146484375,16097.0048828125,2322.0,53.0,566.0,1
3519,8087.0,3568.0,68913.0,9481.0,2402.0,689.0,23640.990234375,4739.00048828125,65467.0078125,8683.0,62.0,406.0,1
3520,7645.0,1484.0,12506.0,1683.0,173.0,196.0,24492.998046875,2260.000244140625,13561.9931640625,1903.0,53.0,422.0,1
3521,6153.0,2024.0,16872.0,2276.0,1308.0,516.0,24865.9921875,4516.0,16627.994140625,2157.0,44.0,374.0,1
3522,0.0,0.0,25330.0,4690.0,1945.0,0.0,11168.0009765625,3209.000244140625,17087.0,2967.0,86.0,298.0,1
3523,13175.0,0.0,21954.0,2971.0,154.0,0.0,23249.00390625,2636.99951171875,21426.99609375,2952.0,63.0,556.0,6
3524,10667.0,0.0,44710.0,5275.0,1506.0,339.0,34340.01171875,2008.9991455078125,43068.98828125,5184.0,63.0,253.0,1
3525,15758.0,2853.0,59802.0,7982.0,3102.0,0.0,47629.98828125,5387.0,60976.9921875,8393.0,65.0,318.0,1
3526,6249.0,1250.0,6084.0,697.0,325.0,68.0,20056.998046875,3103.99951171875,6397.00146484375,890.0,38.0,515.0,6
3527,5760.0,3354.0,22166.0,3585.0,730.0,290.0,22895.001953125,8065.0029296875,23290.990234375,3208.0,50.0,567.0,1
3528,6430.0,3420.0,101745.0,14008.0,3334.0,767.0,29128.013671875,4380.99951171875,88791.0,11873.0,69.0,343.0,1
3529,21960.0,8789.0,103596.0,14638.0,3246.0,129.0,46427.0,15492.9951171875,97523.046875,13479.0,70.0,281.0,1
3530,13090.0,11156.0,87310.0,12089.0,2045.0,287.0,33471.0,16490.99609375,85243.9921875,11720.0,66.0,618.0,1
3531,5804.0,53.0,9490.0,1405.0,526.0,10.0,23907.005859375,1273.0,9952.99609375,1300.0,38.0,396.0,6
3532,0.0,4293.0,15469.0,1508.0,705.0,234.0,16423.994140625,8507.9970703125,15030.998046875,1616.0,59.0,286.0,1
3533,7957.0,1023.0,88208.0,12534.0,4396.0,732.0,23801.994140625,2345.0,90983.0,13083.0,65.0,303.0,1
3534,11882.0,1423.0,75245.0,9681.0,3823.0,164.0,37619.0,4112.001953125,73213.015625,9349.0,67.0,243.0,1
3535,14855.0,2992.0,74465.0,9149.0,3392.0,0.0,43835.0078125,4696.0,73715.0,9396.0,65.0,301.0,1
3536,6911.0,5142.0,53264.0,7113.0,2766.0,0.0,35230.984375,11046.9990234375,52865.98828125,6998.0,68.0,309.0,1
3537,9191.0,1341.0,58062.0,7735.0,1913.0,60.0,17440.00390625,3753.00048828125,59667.9921875,7548.0,63.0,366.0,1
3538,565.0,135.0,35971.0,5021.0,2570.0,97.0,7228.00146484375,2101.000244140625,31467.9921875,4410.0,71.0,328.0,1
3539,755.0,1942.0,189067.0,26510.0,6960.0,185.0,12911.001953125,4217.0009765625,164609.0,22597.0,74.0,413.0,1
3540,0.0,2269.0,233788.0,31124.0,8193.0,615.0,12704.994140625,3677.000732421875,144993.984375,19835.0,208.0,380.0,1
3541,0.0,202.0,51532.0,7385.0,1752.0,274.0,5342.99853515625,2630.0,47049.00390625,6717.0,65.0,243.0,1
3542,11886.0,11045.0,31249.0,4397.0,1041.0,7.0,30453.0,18285.00390625,33241.0078125,4581.0,45.0,392.0,1
3543,15427.0,5519.0,9859.0,1474.0,481.0,369.0,41731.9921875,9187.0029296875,10501.9970703125,1534.0,40.0,618.0,1
3544,13043.0,8244.0,78771.0,10828.0,2494.0,187.0,35656.98828125,15028.001953125,79257.0234375,11063.0,69.0,611.0,1
3545,20180.0,7411.0,87461.0,11583.0,3282.0,97.0,30673.99609375,10261.9970703125,53117.00390625,7174.0,119.0,269.0,1
3546,10870.0,1784.0,46063.0,6240.0,3110.0,359.0,26562.009765625,4009.001708984375,48672.015625,6346.0,64.0,196.0,1
3547,8455.0,5036.0,152821.0,22545.0,6670.0,465.0,16102.9931640625,6209.0029296875,147991.984375,21815.0,71.0,349.0,1
3548,13334.0,1830.0,79872.0,10404.0,2923.0,1.0,33109.01171875,3318.9990234375,70833.984375,8639.0,68.0,314.0,1
3549,7931.0,2550.0,5184.0,823.0,320.0,33.0,22962.0,4054.0,5303.99853515625,707.0,35.0,561.0,6
3550,7240.0,1668.0,11095.0,1847.0,1034.0,0.0,28021.99609375,3821.000732421875,11502.0029296875,1900.0,40.0,420.0,1
3551,5345.0,1557.0,22961.0,3470.0,1698.0,336.0,25939.99609375,2753.0009765625,19799.994140625,3021.0,58.0,429.0,1
3552,4039.0,8667.0,88509.0,11643.0,3291.0,0.0,10303.998046875,13371.0009765625,87228.96875,11055.0,67.0,310.0,1
3553,4863.0,6922.0,164552.0,21607.0,6002.0,0.0,25355.994140625,10641.0029296875,147811.015625,19702.0,74.0,158.0,1
3554,27581.0,2089.0,32137.0,4223.0,1746.0,309.0,73599.0234375,2999.00048828125,29906.994140625,4049.0,63.0,460.0,1
3555,6486.0,1252.0,40563.0,5496.0,1701.0,123.0,28213.994140625,2911.000244140625,38675.99609375,5223.0,52.0,414.0,1
3556,4430.0,586.0,7160.0,1155.0,409.0,115.0,14987.998046875,2659.000244140625,7017.9970703125,1088.0,40.0,568.0,6
3557,12154.0,4974.0,25134.0,3053.0,962.0,18.0,36828.00390625,8580.001953125,25132.005859375,2710.0,54.0,418.0,1
3558,7445.0,1379.0,157371.0,22734.0,5071.0,513.0,23947.005859375,1988.999267578125,143757.96875,20459.0,71.0,531.0,1
3559,6680.0,3609.0,12195.0,1405.0,894.0,143.0,18551.0,4572.0009765625,11987.001953125,1286.0,43.0,614.0,1
3560,21415.0,2184.0,17187.0,2198.0,644.0,309.0,57878.9921875,4601.00048828125,18033.0,2053.0,46.0,533.0,1
3561,6387.0,1469.0,19227.0,3020.0,486.0,307.0,22190.00390625,3826.0,20848.998046875,3093.0,42.0,211.0,1
3562,2312.0,2825.0,250640.0,50690.0,34587.0,538.0,25859.005859375,5704.00244140625,235090.0625,47306.0,71.0,420.0,1
3563,3510.0,2257.0,388784.0,64114.0,28523.0,0.0,26492.009765625,3494.999755859375,355555.09375,58364.0,72.0,191.0,1
3564,19035.0,11062.0,88683.0,11895.0,4277.0,0.0,57858.01953125,17466.001953125,86192.9921875,11977.0,68.0,324.0,1
3565,2614.0,2150.0,6266.0,1157.0,1347.0,266.0,18928.001953125,4338.99951171875,6148.00048828125,1066.0,40.0,378.0,6
3566,3762.0,2414.0,360999.0,58300.0,19479.0,1555.0,27304.01171875,8321.9970703125,317215.90625,50748.0,78.0,255.0,1
3567,7411.0,465.0,77809.0,10666.0,3601.0,436.0,25120.001953125,2602.0009765625,78553.96875,10870.0,65.0,591.0,1
3568,8193.0,4207.0,74182.0,9998.0,4302.0,0.0,23749.005859375,8507.9970703125,45114.99609375,6412.0,122.0,519.0,1
3569,12374.0,6180.0,107967.0,15184.0,5464.0,0.0,35336.00390625,9177.0029296875,104476.0,15140.0,68.0,426.0,1
3570,7064.0,804.0,127815.0,17498.0,5944.0,0.0,22338.99609375,2422.9990234375,118965.9453125,15899.0,84.0,534.0,1
3571,47288.0,8513.0,127552.0,16279.0,4185.0,296.0,88969.0,12105.9990234375,73402.96875,10081.0,87.0,294.0,1
3572,16029.0,8277.0,103522.0,14898.0,4940.0,172.0,48778.01171875,12368.9970703125,103469.9609375,14778.0,67.0,514.0,1
3573,9140.0,1113.0,24552.0,3796.0,799.0,494.0,28959.0,4267.99951171875,24456.001953125,3571.0,57.0,392.0,1
3574,6321.0,14799.0,48183.0,7265.0,1637.0,654.0,22082.9921875,21248.005859375,41315.0078125,6169.0,59.0,511.0,1
3575,20833.0,1168.0,39935.0,5792.0,1684.0,138.0,38261.00390625,2681.000244140625,40252.01171875,5639.0,60.0,415.0,1
3576,11970.0,5039.0,34629.0,4893.0,2065.0,0.0,35725.984375,7144.99853515625,34468.9921875,4628.0,54.0,408.0,1
3577,11546.0,3475.0,45879.0,6432.0,2583.0,109.0,26314.9921875,4502.9990234375,44500.984375,6276.0,64.0,361.0,1
3578,15755.0,6033.0,90711.0,11434.0,3553.0,580.0,37928.984375,9627.9970703125,76377.03125,9539.0,66.0,395.0,1
3579,5175.0,1031.0,45948.0,6733.0,2286.0,359.0,15769.9970703125,2454.999755859375,47669.0234375,6789.0,63.0,201.0,1
3580,7394.0,3175.0,25502.0,3588.0,1310.0,105.0,30430.994140625,5498.9990234375,25071.990234375,3560.0,46.0,516.0,1
3581,6609.0,7168.0,57287.0,7759.0,3532.0,408.0,24326.994140625,13002.005859375,58132.015625,7844.0,66.0,399.0,1
3582,9380.0,2406.0,18302.0,2869.0,1272.0,0.0,31330.0078125,6081.00048828125,17887.001953125,2704.0,44.0,509.0,1
3583,18406.0,11836.0,132615.0,17349.0,4839.0,380.0,32640.998046875,9979.9990234375,74127.96875,9324.0,123.0,548.0,1
3584,11933.0,1661.0,61583.0,9403.0,2306.0,464.0,30703.0,2834.999755859375,64005.98828125,9642.0,65.0,499.0,1
3585,7414.0,0.0,45820.0,6122.0,2530.0,0.0,24449.005859375,2603.999267578125,42183.98828125,5498.0,64.0,173.0,6
3586,12451.0,5170.0,102148.0,15164.0,4630.0,697.0,36268.0,8160.00048828125,104195.0,15565.0,67.0,156.0,1
3587,9688.0,2814.0,7295.0,891.0,0.0,261.0,32173.0,4796.0009765625,7752.998046875,822.0,37.0,522.0,1
3588,0.0,0.0,13898.0,1920.0,1259.0,251.0,4956.99951171875,1229.000244140625,12530.0009765625,1721.0,57.0,165.0,6
3589,9315.0,5105.0,59464.0,8360.0,2303.0,0.0,39974.015625,7619.00244140625,62930.01171875,8829.0,64.0,171.0,1
3590,8823.0,692.0,9804.0,1779.0,108.0,0.0,32308.99609375,2191.0,10103.998046875,1642.0,49.0,515.0,6
3591,10569.0,2776.0,18805.0,2548.0,679.0,121.0,28721.009765625,4725.001953125,19608.005859375,2636.0,42.0,411.0,1
3592,8752.0,1895.0,48489.0,6435.0,2301.0,266.0,30340.00390625,5243.0,50830.0078125,6590.0,64.0,281.0,1
3593,12627.0,7766.0,113949.0,15806.0,3966.0,152.0,32095.0078125,10802.0,115643.9453125,15640.0,66.0,195.0,1
3594,12846.0,1994.0,63255.0,8572.0,2312.0,478.0,28552.998046875,3835.99951171875,55232.99609375,7683.0,66.0,325.0,1
3595,6333.0,2868.0,19917.0,2676.0,885.0,237.0,25341.99609375,6716.99755859375,20104.990234375,2482.0,60.0,434.0,1
3596,11663.0,5436.0,18978.0,2595.0,2258.0,205.0,40639.0,10418.998046875,21008.9921875,2410.0,41.0,404.0,1
3597,7274.0,6551.0,63136.0,8801.0,3381.0,53.0,29144.9921875,10556.99609375,64163.97265625,9178.0,63.0,405.0,1
3598,18169.0,4030.0,79405.0,10765.0,3173.0,0.0,50125.0234375,6093.99853515625,77551.015625,10335.0,68.0,269.0,1
3599,3448.0,2612.0,46896.0,7023.0,2895.0,339.0,26331.0078125,5163.9990234375,46130.98828125,6351.0,68.0,282.0,1
3600,7089.0,10182.0,53811.0,7672.0,2267.0,106.0,23645.99609375,14184.005859375,55156.98828125,7705.0,62.0,168.0,1
3601,10410.0,2530.0,63948.0,8653.0,3226.0,0.0,35053.99609375,5039.0,67083.0078125,8792.0,65.0,209.0,1
3602,7449.0,896.0,14795.0,2215.0,724.0,290.0,29869.99609375,2726.0,15084.0,2112.0,44.0,373.0,6
3603,10037.0,579.0,13972.0,1438.0,800.0,73.0,27393.001953125,3013.9990234375,14548.9931640625,1684.0,47.0,192.0,6
3604,4627.0,4154.0,105177.0,14183.0,4951.0,202.0,23883.990234375,6687.001953125,94727.96875,12782.0,68.0,506.0,1
3605,17256.0,1915.0,84840.0,10219.0,4164.0,38.0,40730.99609375,4340.99853515625,86729.03125,9932.0,67.0,286.0,1
3606,0.0,233.0,4165.0,975.0,1046.0,269.0,3526.0009765625,2397.000244140625,3905.999267578125,801.0,41.0,501.0,6
3607,6877.0,1198.0,8166.0,1161.0,948.0,219.0,16857.00390625,2693.99951171875,8201.998046875,1224.0,40.0,581.0,6
3608,13774.0,7611.0,23535.0,3488.0,523.0,115.0,29288.990234375,12145.9990234375,23500.9921875,3278.0,51.0,370.0,1
3609,24586.0,7214.0,145961.0,17482.0,7894.0,0.0,55997.00390625,9594.001953125,142117.03125,17105.0,68.0,183.0,1
3610,9111.0,2914.0,534334.0,91463.0,39075.0,0.0,22896.005859375,5978.99755859375,449709.0,79076.0,106.0,593.0,1
3611,7727.0,3336.0,4282.0,772.0,980.0,392.0,17040.99609375,6197.9990234375,4001.0,613.0,36.0,459.0,6
3612,10308.0,3430.0,39731.0,5539.0,1738.0,0.0,39376.01171875,6819.001953125,39988.01171875,5329.0,56.0,276.0,1
3613,11244.0,1658.0,45993.0,5324.0,2792.0,117.0,25861.990234375,4490.00146484375,44853.98828125,5486.0,62.0,522.0,1
3614,10094.0,2378.0,27364.0,3922.0,1899.0,0.0,26970.009765625,3971.999755859375,27354.9921875,3891.0,60.0,451.0,1
3615,12145.0,2404.0,21006.0,2983.0,1397.0,92.0,35725.984375,4123.0009765625,21310.001953125,2611.0,51.0,396.0,1
3616,5128.0,724.0,9632.0,1399.0,771.0,146.0,21452.001953125,1491.0006103515625,11115.998046875,1346.0,35.0,295.0,6
3617,24719.0,2346.0,9357.0,1262.0,1700.0,467.0,59459.01171875,4715.0,9306.001953125,1224.0,44.0,535.0,6
3618,10176.0,3705.0,44906.0,6131.0,1072.0,249.0,29249.994140625,5511.00048828125,45844.9921875,6181.0,63.0,330.0,1
3619,16611.0,6053.0,182698.0,34361.0,26657.0,746.0,36009.0,9844.0029296875,168229.984375,30801.0,71.0,362.0,1
3620,15994.0,3552.0,169516.0,22784.0,7936.0,0.0,43192.015625,6121.00146484375,159920.015625,21486.0,70.0,252.0,1
3621,11651.0,3056.0,29252.0,4517.0,1895.0,202.0,23443.998046875,4939.001953125,29495.99609375,4328.0,52.0,338.0,1
3622,7630.0,4212.0,40252.0,5617.0,3047.0,0.0,23003.0078125,7410.99755859375,39152.98828125,5387.0,58.0,234.0,1
3623,22383.0,3026.0,59514.0,7710.0,2197.0,89.0,70757.015625,6068.00048828125,61477.984375,8005.0,65.0,430.0,1
3624,8453.0,3030.0,31362.0,4313.0,2218.0,0.0,29289.99609375,5050.9990234375,30782.013671875,4189.0,61.0,509.0,1
3625,10662.0,1312.0,35855.0,5057.0,1954.0,0.0,30160.99609375,2664.00048828125,36375.0,4491.0,61.0,347.0,1
3626,9402.0,2257.0,238393.0,32264.0,9671.0,727.0,27697.009765625,4626.0,225349.0,30011.0,71.0,482.0,1
3627,10096.0,5787.0,54118.0,7701.0,2372.0,118.0,21333.0,9067.0,55317.0234375,7285.0,65.0,608.0,1
3628,4213.0,4954.0,7558.0,1127.0,908.0,468.0,17223.001953125,8274.001953125,7571.00244140625,996.0,42.0,558.0,1
3629,13039.0,4117.0,126976.0,17480.0,6607.0,0.0,44685.0,7195.99853515625,118904.015625,16355.0,70.0,537.0,1
3630,6059.0,3798.0,30125.0,3521.0,474.0,0.0,22423.005859375,7119.0029296875,31834.0078125,3838.0,49.0,321.0,1
3631,3919.0,4499.0,29698.0,4069.0,948.0,129.0,25266.005859375,6322.99853515625,29810.0078125,4302.0,58.0,187.0,1
3632,5175.0,2014.0,5748.0,1223.0,219.0,266.0,22190.998046875,3269.999267578125,5230.00048828125,1072.0,41.0,606.0,6
3633,17714.0,0.0,71230.0,10245.0,1891.0,178.0,43080.98046875,1077.0001220703123,72731.0234375,10186.0,64.0,434.0,6
3634,13427.0,2257.0,72606.0,10048.0,2823.0,0.0,26761.990234375,4557.00048828125,72141.015625,10148.0,65.0,478.0,1
3635,18365.0,3483.0,173883.0,22871.0,7115.0,677.0,69615.0,9028.0,172285.96875,21796.0,68.0,486.0,1
3636,7286.0,4736.0,107348.0,14685.0,3613.0,0.0,29723.0,5699.0,89885.03125,11938.0,72.0,515.0,1
3637,9263.0,1296.0,31207.0,5003.0,2913.0,213.0,23687.005859375,3393.998779296875,33227.0,4805.0,65.0,368.0,1
3638,20220.0,3263.0,93878.0,12866.0,4308.0,510.0,44551.0078125,6114.99755859375,92510.0390625,12532.0,67.0,215.0,1
3639,4821.0,1056.0,5940.0,1062.0,1147.0,334.0,17724.005859375,2866.000732421875,6077.0,751.0,37.0,281.0,6
3640,6626.0,1988.0,4299.0,437.0,403.0,118.0,16427.001953125,3593.998779296875,4254.00048828125,521.0,37.0,583.0,6
3641,1522.0,1384.0,14164.0,2003.0,1161.0,567.0,14647.001953125,2915.000732421875,15223.9951171875,1777.0,39.0,393.0,6
3642,14547.0,1676.0,16938.0,2300.0,345.0,0.0,41669.0,3755.001708984375,18790.001953125,2388.0,41.0,529.0,1
3643,7320.0,2976.0,23883.0,3524.0,1577.0,0.0,17521.9921875,4550.0,19594.00390625,2739.0,68.0,334.0,1
3644,11272.0,1426.0,482787.0,71399.0,24056.0,0.0,37490.99609375,3329.00048828125,453987.96875,67492.0,71.0,533.0,1
3645,9957.0,1611.0,23024.0,3440.0,1552.0,0.0,22682.994140625,3880.998779296875,23970.998046875,3576.0,47.0,310.0,1
3646,9200.0,3428.0,8704.0,996.0,448.0,307.0,17797.0078125,5459.00048828125,9015.0,1085.0,37.0,303.0,6
3647,12770.0,11214.0,25151.0,3395.0,1598.0,0.0,25344.994140625,16598.00390625,25779.005859375,3414.0,54.0,422.0,1
3648,5148.0,6208.0,6740.0,945.0,1028.0,6.0,17504.005859375,9863.00390625,5530.0009765625,804.0,49.0,594.0,1
3649,0.0,0.0,17232.0,2400.0,1589.0,295.0,5602.0,1352.000244140625,17413.994140625,2161.0,63.0,434.0,6
3650,3106.0,1276.0,17306.0,2337.0,437.0,0.0,15976.9931640625,3715.0009765625,17035.0,2373.0,43.0,438.0,6
3651,7077.0,5682.0,15436.0,1896.0,1103.0,249.0,31847.00390625,9784.9990234375,13041.994140625,1686.0,54.0,480.0,1
3652,1350.0,0.0,60788.0,8837.0,3005.0,0.0,21783.005859375,1868.0001220703125,62012.0078125,8761.0,64.0,280.0,6
3653,2951.0,2404.0,25288.0,4149.0,1511.0,306.0,15712.9951171875,5978.0,26407.00390625,3705.0,47.0,403.0,1
3654,5333.0,204.0,15919.0,2512.0,2217.0,117.0,21834.00390625,2364.999755859375,16433.00390625,2231.0,59.0,442.0,6
3655,2457.0,2001.0,26857.0,3584.0,1858.0,540.0,22862.9921875,3551.998779296875,27873.990234375,3921.0,47.0,364.0,1
3656,10587.0,1379.0,102011.0,13902.0,3980.0,0.0,29588.998046875,2926.99853515625,100060.9765625,13719.0,67.0,179.0,1
3657,19983.0,5230.0,122310.0,17644.0,4804.0,66.0,65506.9765625,9019.99609375,124396.96875,18857.0,67.0,354.0,1
3658,9616.0,4159.0,161607.0,21538.0,5861.0,0.0,16259.0029296875,5009.001953125,127931.9765625,17222.0,85.0,178.0,1
3659,10527.0,4029.0,59218.0,8219.0,2909.0,0.0,23007.0,5473.9990234375,61169.0234375,8203.0,63.0,396.0,1
3660,20251.0,4680.0,130445.0,18522.0,4667.0,0.0,55775.0234375,7091.99951171875,122099.9765625,17230.0,69.0,199.0,1
3661,15543.0,2442.0,19584.0,2697.0,1503.0,411.0,49545.01953125,5275.9990234375,19918.001953125,2633.0,52.0,378.0,1
3662,6224.0,4414.0,10662.0,1041.0,576.0,214.0,27100.005859375,8149.9990234375,11052.9951171875,1019.0,44.0,473.0,1
3663,9298.0,2269.0,25595.0,3136.0,489.0,500.0,31630.01171875,3983.000244140625,25941.009765625,3411.0,67.0,389.0,1
3664,3644.0,883.0,55007.0,8019.0,2229.0,841.0,22577.998046875,2875.999755859375,55184.9765625,7770.0,63.0,211.0,1
3665,2888.0,1304.0,68078.0,9788.0,2769.0,290.0,12033.998046875,2435.999267578125,68751.03125,9755.0,64.0,318.0,1
3666,5331.0,612.0,29186.0,4248.0,1827.0,152.0,15173.00390625,2865.00048828125,28686.0,3984.0,62.0,489.0,6
3667,13126.0,6009.0,73200.0,9725.0,2321.0,532.0,44496.99609375,8774.998046875,70267.0,9852.0,69.0,441.0,1
3668,24771.0,0.0,170956.0,22812.0,6949.0,458.0,70948.984375,3477.999267578125,175804.015625,23449.0,67.0,349.0,6
3669,4623.0,788.0,24172.0,3190.0,1166.0,0.0,22039.0,1968.99951171875,24519.990234375,3316.0,52.0,615.0,6
3670,9649.0,1805.0,16638.0,2021.0,348.0,321.0,18950.99609375,3430.0,16706.994140625,1782.0,52.0,546.0,1
3671,8596.0,3722.0,94568.0,21514.0,17895.0,74.0,34508.0,4979.9990234375,89837.0390625,20007.0,83.0,609.0,1
3672,8238.0,2550.0,49495.0,7547.0,2580.0,496.0,26243.9921875,5759.0009765625,50665.9921875,7617.0,65.0,195.0,1
3673,27390.0,16810.0,84125.0,10885.0,4618.0,0.0,66427.984375,27710.0078125,83862.9609375,10313.0,65.0,469.0,1
3674,7186.0,10583.0,297294.0,41745.0,12968.0,258.0,20237.994140625,11837.0048828125,208792.9375,28845.0,112.0,306.0,1
3675,7673.0,1431.0,46655.0,6618.0,2484.0,251.0,20371.99609375,2565.0,41973.9921875,5982.0,59.0,363.0,1
